[NN] ||| transplant ||| transplantation ||| PPDB2.0Score=5.24981 PPDB1.0Score=3.295900 -logp(LHS|e1)=0.18597 -logp(LHS|e2)=0.14031 -logp(e1|LHS)=11.83583 -logp(e1|e2)=1.80507 -logp(e1|e2,LHS)=1.46728 -logp(e2|LHS)=11.47593 -logp(e2|e1)=1.49083 -logp(e2|e1,LHS)=1.10738 AGigaSim=0.63439 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.40547 ContainsX=0 Equivalence=0.371472 Exclusion=0.000344 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.078161 Lex(e1|e2)=9.64663 Lex(e2|e1)=59.48919 Lexical=1 LogCount=4.67283 MVLSASim=NA Monotonic=1 OtherRelated=0.372735 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.177287 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98821 TargetFormality=0.98464 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| serb ||| serbian ||| PPDB2.0Score=4.49784 PPDB1.0Score=3.366690 -logp(LHS|e1)=2.67520 -logp(LHS|e2)=2.31812 -logp(e1|LHS)=12.21868 -logp(e1|e2)=1.69530 -logp(e1|e2,LHS)=1.37483 -logp(e2|LHS)=11.83769 -logp(e2|e1)=1.67139 -logp(e2|e1,LHS)=0.99384 AGigaSim=0.51410 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.55962 ContainsX=0 Equivalence=0.425375 Exclusion=0.000138 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.031485 Lex(e1|e2)=60.36246 Lex(e2|e1)=60.36246 Lexical=1 LogCount=3.63759 MVLSASim=NA Monotonic=1 OtherRelated=0.193323 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.349679 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99726 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| south-west ||| south-western ||| PPDB2.0Score=4.49510 PPDB1.0Score=5.561790 -logp(LHS|e1)=0.72656 -logp(LHS|e2)=0.11800 -logp(e1|LHS)=11.76230 -logp(e1|e2)=1.93786 -logp(e1|e2,LHS)=1.74823 -logp(e2|LHS)=12.83982 -logp(e2|e1)=3.62393 -logp(e2|e1,LHS)=2.82575 AGigaSim=0.63439 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.26236 ContainsX=0 Equivalence=0.470726 Exclusion=0.000991 GlueRule=0 GoogleNgramSim=0.06132 Identity=0 Independent=0.052832 Lex(e1|e2)=60.82203 Lex(e2|e1)=60.82203 Lexical=1 LogCount=3.21888 MVLSASim=NA Monotonic=1 OtherRelated=0.089722 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.385729 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98600 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NNS] ||| openings ||| open ||| PPDB2.0Score=4.49476 PPDB1.0Score=18.900380 -logp(LHS|e1)=0.04430 -logp(LHS|e2)=7.54589 -logp(e1|LHS)=11.26345 -logp(e1|e2)=11.78202 -logp(e1|e2,LHS)=6.44241 -logp(e2|LHS)=14.10137 -logp(e2|e1)=7.11836 -logp(e2|e1,LHS)=9.28033 AGigaSim=0.51410 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.489727 Exclusion=0.000002 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.034211 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.033809 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.442251 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98775 TargetFormality=0.98904 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| specialised ||| specialized ||| PPDB2.0Score=4.49459 PPDB1.0Score=4.577550 -logp(LHS|e1)=0.35175 -logp(LHS|e2)=0.13717 -logp(e1|LHS)=10.67868 -logp(e1|e2)=3.52967 -logp(e1|e2,LHS)=3.46882 -logp(e2|LHS)=7.98232 -logp(e2|e1)=1.04788 -logp(e2|e1,LHS)=0.77245 AGigaSim=0.66242 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.442381 Exclusion=0.000821 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.155877 Lex(e1|e2)=60.08803 Lex(e2|e1)=60.08803 Lexical=1 LogCount=4.00733 MVLSASim=NA Monotonic=1 OtherRelated=0.301594 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.099327 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98833 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| disenchantment ||| disillusionment ||| PPDB2.0Score=4.49445 PPDB1.0Score=6.332580 -logp(LHS|e1)=0.13601 -logp(LHS|e2)=0.11579 -logp(e1|LHS)=14.75020 -logp(e1|e2)=3.63189 -logp(e1|e2,LHS)=3.48096 -logp(e2|LHS)=13.79877 -logp(e2|e1)=2.70069 -logp(e2|e1,LHS)=2.52954 AGigaSim=0.96698 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.06899 ContainsX=0 Equivalence=0.492743 Exclusion=0.000109 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.021656 Lex(e1|e2)=61.36098 Lex(e2|e1)=61.36098 Lexical=1 LogCount=2.48491 MVLSASim=NA Monotonic=1 OtherRelated=0.211954 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.273538 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NNS] ||| transfers ||| transferred ||| PPDB2.0Score=4.49425 PPDB1.0Score=14.450220 -logp(LHS|e1)=0.13159 -logp(LHS|e2)=8.15883 -logp(e1|LHS)=8.57534 -logp(e1|e2)=7.21467 -logp(e1|e2,LHS)=2.25129 -logp(e2|LHS)=16.62346 -logp(e2|e1)=7.23555 -logp(e2|e1,LHS)=10.29941 AGigaSim=0.38268 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.20067 ContainsX=0 Equivalence=0.479862 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0.05520 Identity=0 Independent=0.093646 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.093679 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.332811 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99527 TargetFormality=0.99911 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBZ] ||| transformation ||| transforms ||| PPDB2.0Score=4.49404 PPDB1.0Score=16.264280 -logp(LHS|e1)=7.92850 -logp(LHS|e2)=0.21670 -logp(e1|LHS)=15.25985 -logp(e1|e2)=6.21278 -logp(e1|e2,LHS)=7.60012 -logp(e2|LHS)=11.38676 -logp(e2|e1)=10.05150 -logp(e2|e1,LHS)=3.72703 AGigaSim=0.30201 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.33647 ContainsX=0 Equivalence=0.068934 Exclusion=0.000674 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.230240 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.368553 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.331599 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99362 TargetFormality=0.99869 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| fully-fledged ||| full-fledged ||| PPDB2.0Score=4.49402 PPDB1.0Score=8.150980 -logp(LHS|e1)=0.01039 -logp(LHS|e2)=0.00237 -logp(e1|LHS)=11.74186 -logp(e1|e2)=3.97494 -logp(e1|e2,LHS)=3.67360 -logp(e2|LHS)=11.93494 -logp(e2|e1)=4.17604 -logp(e2|e1,LHS)=3.86668 AGigaSim=0.62486 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.08004 ContainsX=0 Equivalence=0.466920 Exclusion=0.011211 GlueRule=0 GoogleNgramSim=0.04907 Identity=0 Independent=0.084750 Lex(e1|e2)=60.56608 Lex(e2|e1)=60.56608 Lexical=1 LogCount=3.40120 MVLSASim=NA Monotonic=1 OtherRelated=0.160260 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.276859 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99420 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBN] ||| re-examined ||| examined ||| PPDB2.0Score=4.49320 PPDB1.0Score=16.215660 -logp(LHS|e1)=1.91692 -logp(LHS|e2)=0.35012 -logp(e1|LHS)=12.49137 -logp(e1|e2)=9.94147 -logp(e1|e2,LHS)=10.74695 -logp(e2|LHS)=7.25727 -logp(e2|e1)=6.27419 -logp(e2|e1,LHS)=5.51285 AGigaSim=0.64383 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.31845 ContainsX=0 Equivalence=0.026537 Exclusion=0.002444 GlueRule=0 GoogleNgramSim=0.03681 Identity=0 Independent=0.390865 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.045613 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.534541 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98919 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[NN] ||| high-technology ||| high-tech ||| PPDB2.0Score=4.49286 PPDB1.0Score=4.492630 -logp(LHS|e1)=0.83225 -logp(LHS|e2)=3.72510 -logp(e1|LHS)=13.38228 -logp(e1|e2)=2.98157 -logp(e1|e2,LHS)=1.33866 -logp(e2|LHS)=14.80463 -logp(e2|e1)=1.51106 -logp(e2|e1,LHS)=2.76100 AGigaSim=0.49290 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.51083 ContainsX=0 Equivalence=0.393452 Exclusion=0.000981 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.081019 Lex(e1|e2)=61.29200 Lex(e2|e1)=61.29200 Lexical=1 LogCount=2.56495 MVLSASim=NA Monotonic=1 OtherRelated=0.397310 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.127238 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99568 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-6.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| interdisciplinary ||| cross-disciplinary ||| PPDB2.0Score=4.49246 PPDB1.0Score=5.106900 -logp(LHS|e1)=0.43146 -logp(LHS|e2)=0.03301 -logp(e1|LHS)=11.00841 -logp(e1|e2)=0.82231 -logp(e1|e2,LHS)=0.78235 -logp(e2|LHS)=14.07224 -logp(e2|e1)=4.28459 -logp(e2|e1,LHS)=3.84618 AGigaSim=0.50354 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.05716 ContainsX=0 Equivalence=0.547374 Exclusion=0.000103 GlueRule=0 GoogleNgramSim=0.02454 Identity=0 Independent=0.093314 Lex(e1|e2)=61.51513 Lex(e2|e1)=61.51513 Lexical=1 LogCount=2.19722 MVLSASim=NA Monotonic=1 OtherRelated=0.061397 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.297813 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99523 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| telephone ||| phone ||| PPDB2.0Score=4.49223 PPDB1.0Score=2.314570 -logp(LHS|e1)=0.41229 -logp(LHS|e2)=0.44009 -logp(e1|LHS)=9.00772 -logp(e1|e2)=1.02313 -logp(e1|e2,LHS)=0.85506 -logp(e2|LHS)=9.30383 -logp(e2|e1)=1.29144 -logp(e2|e1,LHS)=1.15116 AGigaSim=0.70711 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.58779 ContainsX=0 Equivalence=0.411062 Exclusion=0.000255 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.022877 Lex(e1|e2)=58.95662 Lex(e2|e1)=58.95662 Lexical=1 LogCount=5.38450 MVLSASim=NA Monotonic=1 OtherRelated=0.220453 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.345353 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98775 TargetFormality=0.94812 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NNS] ||| finishing ||| finishes ||| PPDB2.0Score=4.49218 PPDB1.0Score=10.879200 -logp(LHS|e1)=4.99946 -logp(LHS|e2)=1.11729 -logp(e1|LHS)=16.13098 -logp(e1|e2)=4.96188 -logp(e1|e2,LHS)=4.75626 -logp(e2|LHS)=13.20424 -logp(e2|e1)=5.91732 -logp(e2|e1,LHS)=1.82952 AGigaSim=0.41643 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.11778 ContainsX=0 Equivalence=0.499925 Exclusion=0.000005 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.019214 Lex(e1|e2)=62.39060 Lex(e2|e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.058750 PhrasePenalty=1 RarityPenalty=0.00674 ForwardEntailment=0.422107 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99328 TargetFormality=0.96472 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBD] ||| contrary ||| contradicted ||| PPDB2.0Score=4.49193 PPDB1.0Score=16.551640 -logp(LHS|e1)=6.87591 -logp(LHS|e2)=0.58222 -logp(e1|LHS)=13.46859 -logp(e1|e2)=6.31120 -logp(e1|e2,LHS)=7.04705 -logp(e2|LHS)=11.10413 -logp(e2|e1)=10.24044 -logp(e2|e1,LHS)=4.68259 AGigaSim=0.25487 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.40547 ContainsX=0 Equivalence=0.073825 Exclusion=0.002178 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.461095 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.299665 PhrasePenalty=1 RarityPenalty=0.00034 ReverseEntailment=0.163237 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99680 TargetFormality=0.99966 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNS] ||| presents ||| presented ||| PPDB2.0Score=4.49140 PPDB1.0Score=20.964380 -logp(LHS|e1)=3.10524 -logp(LHS|e2)=7.64615 -logp(e1|LHS)=11.78286 -logp(e1|e2)=11.29876 -logp(e1|e2,LHS)=8.36276 -logp(e2|LHS)=14.69062 -logp(e2|e1)=9.66562 -logp(e2|e1,LHS)=11.27052 AGigaSim=0.64383 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.11778 ContainsX=0 Equivalence=0.476043 Exclusion=0.000002 GlueRule=0 GoogleNgramSim=0.12850 Identity=0 Independent=0.171448 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.024725 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.327782 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99282 TargetFormality=0.99263 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NNS] ||| sciences ||| scientific ||| PPDB2.0Score=4.49117 PPDB1.0Score=9.485100 -logp(LHS|e1)=0.79831 -logp(LHS|e2)=8.65659 -logp(e1|LHS)=9.49475 -logp(e1|e2)=5.64125 -logp(e1|e2,LHS)=1.43341 -logp(e2|LHS)=15.55562 -logp(e2|e1)=3.84385 -logp(e2|e1,LHS)=7.49429 AGigaSim=0.17096 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.22314 ContainsX=0 Equivalence=0.234559 Exclusion=0.000250 GlueRule=0 GoogleNgramSim=0.03681 Identity=0 Independent=0.150118 Lex(e1|e2)=61.92061 Lex(e2|e1)=61.92061 Lexical=1 LogCount=1.60944 MVLSASim=NA Monotonic=1 OtherRelated=0.372297 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.242775 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99125 TargetFormality=0.97692 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[NN] ||| waits ||| waiting ||| PPDB2.0Score=4.49085 PPDB1.0Score=11.727170 -logp(LHS|e1)=3.68888 -logp(LHS|e2)=1.37463 -logp(e1|LHS)=16.87711 -logp(e1|e2)=7.55145 -logp(e1|e2,LHS)=7.16630 -logp(e2|LHS)=11.18712 -logp(e2|e1)=4.17572 -logp(e2|e1,LHS)=1.47631 AGigaSim=0.67156 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.33647 ContainsX=0 Equivalence=0.471826 Exclusion=0.000003 GlueRule=0 GoogleNgramSim=0.10412 Identity=0 Independent=0.033927 Lex(e1|e2)=62.20826 Lex(e2|e1)=62.20826 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.410854 PhrasePenalty=1 RarityPenalty=0.00005 ForwardEntailment=0.083390 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98581 TargetFormality=0.81490 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| wait ||| waiting ||| PPDB2.0Score=4.49085 PPDB1.0Score=6.303200 -logp(LHS|e1)=2.76965 -logp(LHS|e2)=1.37463 -logp(e1|LHS)=11.65375 -logp(e1|e2)=2.68741 -logp(e1|e2,LHS)=2.41270 -logp(e2|LHS)=11.18712 -logp(e2|e1)=3.61579 -logp(e2|e1,LHS)=1.94607 AGigaSim=0.68060 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.55962 ContainsX=0 Equivalence=0.469474 Exclusion=0.000003 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.035186 Lex(e1|e2)=60.12886 Lex(e2|e1)=60.12886 Lexical=1 LogCount=3.85015 MVLSASim=NA Monotonic=1 OtherRelated=0.397217 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.098120 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98160 TargetFormality=0.93072 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| tonne ||| ton ||| PPDB2.0Score=4.49084 PPDB1.0Score=3.902710 -logp(LHS|e1)=0.23746 -logp(LHS|e2)=0.11241 -logp(e1|LHS)=11.78131 -logp(e1|e2)=1.57036 -logp(e1|e2,LHS)=1.10905 -logp(e2|LHS)=12.41825 -logp(e2|e1)=2.33235 -logp(e2|e1,LHS)=1.74598 AGigaSim=0.63439 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.51083 ContainsX=0 Equivalence=0.227876 Exclusion=0.000941 GlueRule=0 GoogleNgramSim=0.10412 Identity=0 Independent=0.063372 Lex(e1|e2)=61.00433 Lex(e2|e1)=61.00433 Lexical=1 LogCount=2.89037 MVLSASim=NA Monotonic=1 OtherRelated=0.330691 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.377120 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99490 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[NN] ||| tonnes ||| ton ||| PPDB2.0Score=4.49084 PPDB1.0Score=9.679060 -logp(LHS|e1)=6.51651 -logp(LHS|e2)=0.11241 -logp(e1|LHS)=15.83565 -logp(e1|e2)=3.34618 -logp(e1|e2,LHS)=6.05979 -logp(e2|LHS)=12.41825 -logp(e2|e1)=6.33288 -logp(e2|e1,LHS)=2.64239 AGigaSim=0.37132 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.227876 Exclusion=0.000941 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.063372 Lex(e1|e2)=62.61371 Lex(e2|e1)=62.61371 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.330691 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.377120 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99350 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[JJ] ||| northeastern ||| northeast ||| PPDB2.0Score=4.49065 PPDB1.0Score=4.549040 -logp(LHS|e1)=0.17944 -logp(LHS|e2)=3.41773 -logp(e1|LHS)=11.12498 -logp(e1|e2)=2.61031 -logp(e1|e2,LHS)=1.02766 -logp(e2|LHS)=13.69169 -logp(e2|e1)=1.93873 -logp(e2|e1,LHS)=3.59437 AGigaSim=0.42756 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.28768 ContainsX=0 Equivalence=0.420814 Exclusion=0.000189 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.061504 Lex(e1|e2)=61.36098 Lex(e2|e1)=61.36098 Lexical=1 LogCount=2.39790 MVLSASim=NA Monotonic=1 OtherRelated=0.311417 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.206075 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98434 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| high-tech ||| high-technology ||| PPDB2.0Score=4.49013 PPDB1.0Score=4.492620 -logp(LHS|e1)=3.72510 -logp(LHS|e2)=0.83225 -logp(e1|LHS)=14.80463 -logp(e1|e2)=1.51106 -logp(e1|e2,LHS)=2.76103 -logp(e2|LHS)=13.38228 -logp(e2|e1)=2.98156 -logp(e2|e1,LHS)=1.33868 AGigaSim=0.49290 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=0.51083 ContainsX=0 Equivalence=0.393452 Exclusion=0.000981 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.081019 Lex(e1|e2)=61.29200 Lex(e2|e1)=61.29200 Lexical=1 LogCount=2.56495 MVLSASim=NA Monotonic=1 OtherRelated=0.397310 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.127238 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98668 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| logistical ||| logistic ||| PPDB2.0Score=4.48907 PPDB1.0Score=3.422170 -logp(LHS|e1)=0.01946 -logp(LHS|e2)=0.58383 -logp(e1|LHS)=9.55939 -logp(e1|e2)=1.11829 -logp(e1|e2,LHS)=0.34805 -logp(e2|LHS)=11.30935 -logp(e2|e1)=2.30388 -logp(e2|e1,LHS)=2.09800 AGigaSim=0.74914 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.22314 ContainsX=0 Equivalence=0.424764 Exclusion=0.000110 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.022606 Lex(e1|e2)=59.95704 Lex(e2|e1)=59.95704 Lexical=1 LogCount=4.20469 MVLSASim=NA Monotonic=1 OtherRelated=0.342595 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.209924 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99863 TargetFormality=0.99549 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
