Tag|Longer|Shorter|Score|Ratio|Equivalence
[VBZ]|conversion|converts|0-0|0.8|Equivalence
[RB]|moderately|modestly|0-0|0.8|Equivalence
[VBN]|recaptured|regained|0-0|0.8|Equivalence
[VBZ]|cemeteries|cemetery|0-0|0.8|Equivalence
[JJ]|anatomical|anatomic|0-0|0.8|Equivalence
[NN]|fatherland|homeland|0-0|0.8|Equivalence
[JJ]|hutus|hutu|0-0|0.8|Equivalence
[NNS]|stalemates|impasses|0-0|0.8|Equivalence
[JJ]|informationized|informatized|0-0|0.8|Equivalence
[JJ]|tenth|10th|0-0|0.8|Equivalence
[VBN]|assessment|reviewed|0-0|0.8|Equivalence
[NN]|rearmament|rearming|0-0|0.8|Equivalence
[VBZ]|accomplishments|achievements|0-0|0.8|Equivalence
[NN]|legislator|lawmaker|0-0|0.8|Equivalence
[JJ]|horrendous|terrible|0-0|0.8|Equivalence
[RB]|kills|kill|0-0|0.8|Equivalence
[NN]|maize|corn|0-0|0.8|Equivalence
[VBN]|subtracted|deducted|0-0|0.8|Equivalence
[VBD]|organizing|organise|0-0|0.8|Equivalence
[NNP]|redefining|redefine|0-0|0.8|Equivalence
[NN]|steps|step|0-0|0.8|Equivalence
[JJ]|antiquated|outdated|0-0|0.8|Equivalence
[VBZ]|users|user|0-0|0.8|Equivalence
[JJ]|false|fake|0-0|0.8|Equivalence
[VBZ]|infringing|violates|0-0|0.8|Equivalence
[VBZ]|capacities|capacity|0-0|0.8|Equivalence
[VBD]|diminished|weakened|0-0|0.8|Equivalence
[VBG]|rescinding|revoking|0-0|0.8|Equivalence
[NNS]|registries|register|0-0|0.8|Equivalence
[VBZ]|meals|meal|0-0|0.8|Equivalence
[VBN]|identified|detected|0-0|0.8|Equivalence
[JJ]|converging|converge|0-0|0.8|Equivalence
[NN]|motherland|homeland|0-0|0.8|Equivalence
[JJ]|us-chinese|us-china|0-0|0.8|Equivalence
[NNS]|judgements|judgment|0-0|0.8|Equivalence
[JJ]|lower-cost|low-cost|0-0|0.8|Equivalence
[VBN]|reexamined|reviewed|0-0|0.8|Equivalence
[RB]|previously|formerly|0-0|0.8|Equivalence
[JJ]|tremendous|enormous|0-0|0.8|Equivalence
[JJ]|withdrawal|withdraw|0-0|0.8|Equivalence
[VB]|reevaluate|reassess|0-0|0.8|Equivalence
[NN]|loneliness|solitude|0-0|0.8|Equivalence
[VBD]|immigrated|emigrate|0-0|0.8|Equivalence
[NN]|dedication|devotion|0-0|0.8|Equivalence
[JJ]|humanistic|humanist|0-0|0.8|Equivalence
[JJ]|marketable|tradable|0-0|0.8|Equivalence
[RB]|accomplishments|achievements|0-0|0.8|Equivalence
[JJ]|continuous|constant|0-0|0.8|Equivalence
[RB]|files|file|0-0|0.8|Equivalence
[NNS]|protesting|protests|0-0|0.8|Equivalence
[JJ]|downloaded|download|0-0|0.8|Equivalence
[JJ]|anti-democratic|undemocratic|0-0|0.8|Equivalence
[VBD]|modernized|upgraded|0-0|0.8|Equivalence
[VBN]|discovered|detected|0-0|0.8|Equivalence
[NN]|inequality|inequity|0-0|0.8|Equivalence
[NNS]|lying|lies|0-0|0.8|Equivalence
[VBN]|diminished|reducing|0-0|0.8|Equivalence
[NN]|organizing|organize|0-0|0.8|Equivalence
[JJ]|deep-water|deep-sea|0-0|0.8|Equivalence
[JJ]|saami|sami|0-0|0.8|Equivalence
[NN]|broadening|widening|0-0|0.8|Equivalence
[VBN]|unresolved|unsolved|0-0|0.8|Equivalence
[NN]|capability|capacity|0-0|0.8|Equivalence
[NNS]|specializations|specialities|0-0|0.8|Equivalence
[JJ]|five-party|five-way|0-0|0.8|Equivalence
[NN]|adaptation|adaption|0-0|0.8|Equivalence
[VBD]|items|item|0-0|0.8|Equivalence
[NN]|dissatisfaction|disaffection|0-0|0.8|Equivalence
[JJ]|staggering|stunning|0-0|0.8|Equivalence
[NN]|consistent|coherent|0-0|0.8|Equivalence
[NNP]|monitoring|monitors|0-0|0.8|Equivalence
[VBP]|estimation|estimate|0-0|0.8|Equivalence
[VBN]|organizing|arranged|0-0|0.8|Equivalence
[JJ]|urges|urge|0-0|0.8|Equivalence
[JJ]|liberating|liberate|0-0|0.8|Equivalence
[VBN]|influenced|impacted|0-0|0.8|Equivalence
[JJ]|distressed|distress|0-0|0.8|Equivalence
[VBZ]|items|item|0-0|0.8|Equivalence
[JJ]|self-sustaining|self-reliant|0-0|0.8|Equivalence
[NN]|exchanging|exchange|0-0|0.8|Equivalence
[NN]|costs|cost|0-0|0.8|Equivalence
[JJ]|urged|urge|0-0|0.8|Equivalence
[JJ]|consistent|coherent|0-0|0.8|Equivalence
[JJ]|proclaimed|declared|0-0|0.8|Equivalence
[RB]|emphasizes|stresses|0-0|0.8|Equivalence
[JJ]|environmentally|ecologically|0-0|0.8|Equivalence
[RB]|users|user|0-0|0.8|Equivalence
[NN]|re-distribution|reallocation|0-0|0.8|Equivalence
[VB]|reaffirmed|reassert|0-0|0.8|Equivalence
[VB]|jeopardize|endanger|0-0|0.8|Equivalence
[NNS]|romas|roma|0-0|0.8|Equivalence
[RB]|officially|formally|0-0|0.8|Equivalence
[RB]|environmentally|ecologically|0-0|0.8|Equivalence
[RB]|extraordinarily|inordinately|0-0|0.8|Equivalence
[VB]|categorize|classify|0-0|0.8|Equivalence
[NN]|background|backdrop|0-0|0.8|Equivalence
[NN]|ineffectiveness|inefficiency|0-0|0.8|Equivalence
[JJ]|maximizing|maximize|0-0|0.8|Equivalence
[VB]|items|item|0-0|0.8|Equivalence
[NN]|leveraging|leverage|0-0|0.8|Equivalence
[VBD]|repudiated|rejected|0-0|0.8|Equivalence
[NN]|decommissioning|decommission|0-0|0.8|Equivalence
[JJ]|life-sustaining|life-support|0-0|0.8|Equivalence
[NNS]|tying|ties|0-0|0.8|Equivalence
[VBD]|contravene|breached|0-0|0.8|Equivalence
[JJ]|under-aged|underage|0-0|0.8|Equivalence
[RB]|unconditionally|unreservedly|0-0|0.8|Equivalence
[VBD]|contravene|breaches|0-0|0.8|Equivalence
[NNS]|romas|roms|0-0|0.8|Equivalence
[NN]|falls|fall|0-0|0.8|Equivalence
[JJ]|disturbing|worrying|0-0|0.8|Equivalence
[JJ]|compensation-related|earnings-related|0-0|0.8|Equivalence
[NNS]|interpretations|interpreting|0-0|0.8|Equivalence
[JJ]|horrifying|horrific|0-0|0.8|Equivalence
[NN]|sequencing|sequence|0-0|0.8|Equivalence
[CC]|organizing|organize|0-0|0.8|Equivalence
[VBZ]|supervises|monitors|0-0|0.8|Equivalence
[VBD]|girls|girl|0-0|0.8|Equivalence
[JJ]|identifies|identify|0-0|0.8|Equivalence
[NN]|uteri|womb|0-0|0.8|Equivalence
[JJ]|generating|generate|0-0|0.8|Equivalence
[JJ]|believable|credible|0-0|0.8|Equivalence
[JJ]|antiquated|outmoded|0-0|0.8|Equivalence
[NNPS]|romas|roma|0-0|0.8|Equivalence
[NNPS]|romas|roms|0-0|0.8|Equivalence
[NN]|optimizing|optimize|0-0|0.8|Equivalence
[JJ]|peri-urban|suburban|0-0|0.8|Equivalence
[NNS]|packagings|packages|0-0|0.8|Equivalence
[JJ]|contraband|smuggled|0-0|0.8|Equivalence
[CD]|0.001|.001|0-0|0.8|Equivalence
[JJ]|particular|specific|0-0|0.8|Equivalence
[VBN]|conflicted|disputed|0-0|0.8|Equivalence
[VBD]|reasserted|reaffirm|0-0|0.8|Equivalence
[JJ]|perplexing|puzzling|0-0|0.8|Equivalence
[RB]|everywhere|anywhere|0-0|0.8|Equivalence
[NN]|moult|molt|0-0|0.8|Equivalence
[JJ]|unofficial|informal|0-0|0.8|Equivalence
[RB]|lists|list|0-0|0.8|Equivalence
[JJ]|two-stroke|2-stroke|0-0|0.8|Equivalence
[JJ]|multiple-source|multi-source|0-0|0.8|Equivalence
[JJ]|calculated|computed|0-0|0.8|Equivalence
[VBZ]|rents|rent|0-0|0.8|Equivalence
[NNPS]|slovenians|slovenes|0-0|0.8|Equivalence
[VBD]|segregated|isolated|0-0|0.8|Equivalence
[NN]|simulating|simulate|0-0|0.8|Equivalence
[VBD]|usage|used|0-0|0.8|Equivalence
[JJ]|horrifying|horrible|0-0|0.8|Equivalence
[NN]|minimizing|minimize|0-0|0.8|Equivalence
[VBN]|replicated|emulated|0-0|0.8|Equivalence
[VBD]|congregate|gathered|0-0|0.8|Equivalence
[JJ]|discounted|discount|0-0|0.8|Equivalence
[VBD]|contravene|violated|0-0|0.8|Equivalence
[NNP]|rates|rate|0-0|0.8|Equivalence
[NNS]|insufficiencies|deficiencies|0-0|0.8|Equivalence
[VBD]|undermined|undercut|0-0|0.8|Equivalence
[VBZ]|activities|activity|0-0|0.8|Equivalence
[VBN]|downloaded|uploaded|0-0|0.8|Equivalence
[RB]|stubbornly|doggedly|0-0|0.8|Equivalence
[NNPS]|variations|variants|0-0|0.8|Equivalence
[VBZ]|disappears|vanishes|0-0|0.8|Equivalence
[NNS]|insufficiencies|inadequacies|0-0|0.8|Equivalence
[JJ]|russian-chinese|sino-russian|0-0|0.8|Equivalence
[NNS]|reductions|decrease|0-0|0.8|Equivalence
[NN]|chairwoman|chairmen|0-0|0.8|Equivalence
[NN]|sentencing|sentence|0-0|0.8|Equivalence
[JJ]|costs|cost|0-0|0.8|Equivalence
[NN]|chairwoman|chairman|0-0|0.8|Equivalence
[JJ]|automating|automate|0-0|0.8|Equivalence
[NN]|scheduling|schedule|0-0|0.8|Equivalence
[JJ]|restricted|restrict|0-0|0.8|Equivalence
[NN]|difference|variance|0-0|0.8|Equivalence
[CC]|continuing|continue|0-0|0.8|Equivalence
[JJ]|multiple-server|multi-server|0-0|0.8|Equivalence
[NN]|medication|medicine|0-0|0.8|Equivalence
[NNPS]|marshlands|wetlands|0-0|0.8|Equivalence
[NN]|watts|watt|0-0|0.8|Equivalence
[NN]|odour|odor|0-0|0.8|Equivalence
[VBD]|organizing|arranged|0-0|0.8|Equivalence
[NN]|sabotaging|sabotage|0-0|0.8|Equivalence
[NN]|sized|size|0-0|0.8|Equivalence
[NN]|adaptation|adapting|0-0|0.8|Equivalence
[NN]|synthetase|synthase|0-0|0.8|Equivalence
[VBN]|undermined|undercut|0-0|0.8|Equivalence
[JJ]|organizing|organize|0-0|0.8|Equivalence
[VBG]|restarting|reseting|0-0|0.8|Equivalence
[NN]|humanistic|humanist|0-0|0.8|Equivalence
[VB]|discourage|dissuade|0-0|0.8|Equivalence
[RB]|types|type|0-0|0.8|Equivalence
[VBG]|broadening|widening|0-0|0.8|Equivalence
[NN]|generating|generate|0-0|0.8|Equivalence
[JJ]|stems|stem|0-0|0.8|Equivalence
[VBG]|decreasing|reducing|0-0|0.8|Equivalence
[RB]|manifestly|patently|0-0|0.8|Equivalence
[JJ]|reasonable|sensible|0-0|0.8|Equivalence
[VBD]|strategies|strategy|0-0|0.8|Equivalence
[NNP]|judgements|judgment|0-0|0.8|Equivalence
[JJ]|males|male|0-0|0.8|Equivalence
[JJ]|self-interested|self-serving|0-0|0.8|Equivalence
[NN]|compulsion|coercion|0-0|0.8|Equivalence
[NNS]|programmes|programs|0-0|0.8|Equivalence
[VBN]|rationalization|rationalized|0-0|0.8|Equivalence
[JJ]|philippine|filipino|0-0|0.8|Equivalence
[NNP]|sings|sing|0-0|0.8|Equivalence
[JJ]|systematic|systemic|0-0|0.8|Equivalence
[JJ]|russian-chinese|russia-china|0-0|0.8|Equivalence
[JJ]|horrendous|horrific|0-0|0.8|Equivalence
[JJ]|euro-asian|eurasian|0-0|0.8|Equivalence
[NN]|algae|alga|0-0|0.8|Equivalence
[NN]|estimation|estimate|0-0|0.8|Equivalence
[JJ]|stagnating|stagnant|0-0|0.8|Equivalence
[JJ]|organising|organise|0-0|0.8|Equivalence
[NNPS]|headphones|headsets|0-0|0.8|Equivalence
[VB]|reappraise|reassess|0-0|0.8|Equivalence
[VBN]|emphasised|stressed|0-0|0.8|Equivalence
[NNP]|berne|bern|0-0|0.8|Equivalence
[NNPS]|objectives|purposes|0-0|0.8|Equivalence
[JJ]|inter-connected|interrelated|0-0|0.8|Equivalence
[JJ]|optimizing|optimize|0-0|0.8|Equivalence
[JJ]|non-formal|informal|0-0|0.8|Equivalence
[NN]|movie|film|0-0|0.8|Equivalence
[JJ]|registered|recorded|0-0|0.8|Equivalence
[JJ]|homosexual|same-sex|0-0|0.8|Equivalence
[VBN]|supervised|overseen|0-0|0.8|Equivalence
[NNS]|isoenzymes|isozymes|0-0|0.8|Equivalence
[NNPS]|packagings|packages|0-0|0.8|Equivalence
[VBG]|struggling|battling|0-0|0.8|Equivalence
[VBN]|obstructed|hindered|0-0|0.8|Equivalence
[VBZ]|demolishes|destroys|0-0|0.8|Equivalence
[JJ]|files|file|0-0|0.8|Equivalence
[JJ]|forecasted|forecast|0-0|0.8|Equivalence
[VBZ]|texts|text|0-0|0.8|Equivalence
[VBD]|comprising|composed|0-0|0.8|Equivalence
[JJ]|fast-developing|fast-growing|0-0|0.8|Equivalence
[VBG]|resumption|resuming|0-0|0.8|Equivalence
[VBZ]|safeguards|protects|0-0|0.8|Equivalence
[JJ]|high-speed|hi-speed|0-0|0.8|Equivalence
[JJ]|gender-specific|sex-specific|0-0|0.8|Equivalence
[VBN]|reinstated|restored|0-0|0.8|Equivalence
[NN]|efficiency|efficacy|0-0|0.8|Equivalence
[VBG]|restarting|resuming|0-0|0.8|Equivalence
[VBZ]|strategies|strategy|0-0|0.8|Equivalence
[NN]|colloquium|symposia|0-0|0.8|Equivalence
[VBZ]|piers|pier|0-0|0.8|Equivalence
[JJ]|odour|odor|0-0|0.8|Equivalence
[JJ]|non-edible|inedible|0-0|0.8|Equivalence
[JJ]|sufficient|adequate|0-0|0.8|Equivalence
[JJ]|continuing|continue|0-0|0.8|Equivalence
[NN]|estimating|estimate|0-0|0.8|Equivalence
[JJ]|bombs|bomb|0-0|0.8|Equivalence
[VBG]|preventing|impeding|0-0|0.8|Equivalence
[JJ]|mobilizing|mobilize|0-0|0.8|Equivalence
[JJ]|troubleshooting|troubleshoot|0-0|0.8|Equivalence
[JJ]|non-timber|non-wood|0-0|0.8|Equivalence
[RB]|euros|euro|0-0|0.8|Equivalence
[JJ]|activating|activate|0-0|0.8|Equivalence
[NN]|micro-financing|microfinance|0-0|0.8|Equivalence
[NN]|finalizing|finalize|0-0|0.8|Equivalence
[NNS]|variations|variants|0-0|0.8|Equivalence
[NNP]|vice-chairperson-cum-rapporteur|vice-chair-cum-rapporteur|0-0|0.8064516129032258|Equivalence
[NN]|vice-chairperson-cum-rapporteur|vice-chair-cum-rapporteur|0-0|0.8064516129032258|Equivalence
[NN]|consciousness-raising|awareness-raising|0-0|0.8095238095238095|Equivalence
[JJ]|consciousness-raising|awareness-raising|0-0|0.8095238095238095|Equivalence
[NN]|interrelatedness|interrelation|0-0|0.8125|Equivalence
[JJ]|non-governmental|nongovernment|0-0|0.8125|Equivalence
[JJ]|counter-cyclical|anti-cyclical|0-0|0.8125|Equivalence
[JJ]|under-privileged|disadvantaged|0-0|0.8125|Equivalence
[JJ]|multidimensional|multi-faceted|0-0|0.8125|Equivalence
[JJ]|multi-functional|multi-purpose|0-0|0.8125|Equivalence
[JJ]|all-encompassing|all-inclusive|0-0|0.8125|Equivalence
[JJ]|vice-chairperson|vice-chairman|0-0|0.8125|Equivalence
[JJ]|chinese-japanese|sino-japanese|0-0|0.8125|Equivalence
[VBD]|characterization|characterized|0-0|0.8125|Equivalence
[NN]|co-determination|co-management|0-0|0.8125|Equivalence
[JJ]|long-established|long-standing|0-0|0.8125|Equivalence
[JJ]|multiple-accused|multi-accused|0-0|0.8125|Equivalence
[JJ]|african-american|afro-american|0-0|0.8125|Equivalence
[NN]|vice-chairperson|vice-chairman|0-0|0.8125|Equivalence
[JJ]|incontrovertible|incontestable|0-0|0.8125|Equivalence
[JJ]|self-sufficiency|self-reliance|0-0|0.8125|Equivalence
[JJ]|all-encompassing|all-embracing|0-0|0.8125|Equivalence
[NN]|non-governmental|nongovernment|0-0|0.8125|Equivalence
[NN]|self-sufficiency|self-reliance|0-0|0.8125|Equivalence
[JJ]|highest-priority|high-priority|0-0|0.8125|Equivalence
[NNP]|vice-chairperson|vice-chairman|0-0|0.8125|Equivalence
[JJ]|region-to-region|interregional|0-0|0.8125|Equivalence
[JJ]|well-intentioned|well-intended|0-0|0.8125|Equivalence
[NNPS]|medications|medicines|0-0|0.8181818181818182|Equivalence
[VBN]|safeguarded|protected|0-0|0.8181818181818182|Equivalence
[VBN]|invalidated|cancelled|0-0|0.8181818181818182|Equivalence
[JJ]|magnificent|wonderful|0-0|0.8181818181818182|Equivalence
[VBD]|destruction|destroyed|0-0|0.8181818181818182|Equivalence
[NN]|overwriting|overwrite|0-0|0.8181818181818182|Equivalence
[JJ]|european-mediterranean|euro-mediterranean|0-0|0.8181818181818182|Equivalence
[VBP]|personalize|customize|0-0|0.8181818181818182|Equivalence
[NNPS]|alterations|revisions|0-0|0.8181818181818182|Equivalence
[RB]|essentially|basically|0-0|0.8181818181818182|Equivalence
[JJ]|personalize|customize|0-0|0.8181818181818182|Equivalence
[NN]|reciprocity|mutuality|0-0|0.8181818181818182|Equivalence
[VBN]|invalidated|nullified|0-0|0.8181818181818182|Equivalence
[RB]|practically|virtually|0-0|0.8181818181818182|Equivalence
[VBN]|emasculated|castrated|0-0|0.8181818181818182|Equivalence
[VBG]|recapturing|regaining|0-0|0.8181818181818182|Equivalence
[NN]|arrangement|agreement|0-0|0.8181818181818182|Equivalence
[JJ]|work-family|work-life|0-0|0.8181818181818182|Equivalence
[NNS]|medications|medicines|0-0|0.8181818181818182|Equivalence
[NN]|palestinian|palestine|0-0|0.8181818181818182|Equivalence
[JJ]|meaningless|pointless|0-0|0.8181818181818182|Equivalence
[JJ]|pleasurable|enjoyable|0-0|0.8181818181818182|Equivalence
[VBG]|influencing|impacting|0-0|0.8181818181818182|Equivalence
[VBD]|consistency|coherence|0-0|0.8181818181818182|Equivalence
[NN]|infertility|sterility|0-0|0.8181818181818182|Equivalence
[JJ]|unconnected|unrelated|0-0|0.8181818181818182|Equivalence
[VBD]|predominate|prevailed|0-0|0.8181818181818182|Equivalence
[RB]|essentially|primarily|0-0|0.8181818181818182|Equivalence
[JJ]|modernising|modernise|0-0|0.8181818181818182|Equivalence
[NNS]|handicapped|handicaps|0-0|0.8181818181818182|Equivalence
[NNS]|forefathers|forebears|0-0|0.8181818181818182|Equivalence
[CD]|arrangement|agreement|0-0|0.8181818181818182|Equivalence
[VBN]|interpreted|construed|0-0|0.8181818181818182|Equivalence
[NN]|relaunching|re-launch|0-0|0.8181818181818182|Equivalence
[VB]|authorizing|authorise|0-0|0.8181818181818182|Equivalence
[NNS]|diversities|varieties|0-0|0.8181818181818182|Equivalence
[NNS]|catholiques|catholics|0-0|0.8181818181818182|Equivalence
[VBN]|jeopardized|imperiled|0-0|0.8181818181818182|Equivalence
[VBD]|re-evaluate|re-assess|0-0|0.8181818181818182|Equivalence
[JJ]|unsurpassed|unmatched|0-0|0.8181818181818182|Equivalence
[NN]|phasing-out|phase-out|0-0|0.8181818181818182|Equivalence
[VBN]|forestalled|prevented|0-0|0.8181818181818182|Equivalence
[JJ]|astonishing|startling|0-0|0.8181818181818182|Equivalence
[JJ]|unscheduled|unplanned|0-0|0.8181818181818182|Equivalence
[NNS]|withdrawals|withdraws|0-0|0.8181818181818182|Equivalence
[IN]|significant|important|0-0|0.8181818181818182|Equivalence
[RB]|eliminating|eliminate|0-0|0.8181818181818182|Equivalence
[JJ]|harmonising|harmonise|0-0|0.8181818181818182|Equivalence
[RB]|steadfastly|staunchly|0-0|0.8181818181818182|Equivalence
[VBD]|longer-term|long-term|0-0|0.8181818181818182|Equivalence
[JJ]|tariff-free|duty-free|0-0|0.8181818181818182|Equivalence
[VBN]|recommenced|restarted|0-0|0.8181818181818182|Equivalence
[VBD]|outstripped|surpassed|0-0|0.8181818181818182|Equivalence
[JJ]|recognizing|recognize|0-0|0.8181818181818182|Equivalence
[NN]|longer-term|long-term|0-0|0.8181818181818182|Equivalence
[VB]|cooperation|cooperate|0-0|0.8181818181818182|Equivalence
[VBG]|reasserting|reaffirms|0-0|0.8181818181818182|Equivalence
[VBD]|supervision|oversight|0-0|0.8181818181818182|Equivalence
[JJ]|non-elected|unelected|0-0|0.8181818181818182|Equivalence
[VB]|commemorate|celebrate|0-0|0.8181818181818182|Equivalence
[JJ]|justifiable|justified|0-0|0.8181818181818182|Equivalence
[VBZ]|communities|community|0-0|0.8181818181818182|Equivalence
[NN]|writing-off|write-off|0-0|0.8181818181818182|Equivalence
[VBD]|co-financed|co-funded|0-0|0.8181818181818182|Equivalence
[VBN]|refurbished|renovated|0-0|0.8181818181818182|Equivalence
[VBG]|downloading|uploading|0-0|0.8181818181818182|Equivalence
[JJ]|ill-founded|unfounded|0-0|0.8181818181818182|Equivalence
[VB]|resuscitate|resurrect|0-0|0.8181818181818182|Equivalence
[JJ]|imaginative|inventive|0-0|0.8181818181818182|Equivalence
[RB]|purportedly|allegedly|0-0|0.8181818181818182|Equivalence
[JJ]|anti-tumour|antitumor|0-0|0.8181818181818182|Equivalence
[NN]|underlining|stressing|0-0|0.8181818181818182|Equivalence
[JJ]|encouraging|encourage|0-0|0.8181818181818182|Equivalence
[VBD]|recommenced|restarted|0-0|0.8181818181818182|Equivalence
[JJ]|low-skilled|unskilled|0-0|0.8181818181818182|Equivalence
[JJ]|biometrical|biometric|0-0|0.8181818181818182|Equivalence
[NNPS]|particulars|specifics|0-0|0.8181818181818182|Equivalence
[JJ]|argentinean|argentine|0-0|0.8181818181818182|Equivalence
[VBD]|arrangement|agreement|0-0|0.8181818181818182|Equivalence
[VBD]|invalidated|nullified|0-0|0.8181818181818182|Equivalence
[NNS]|fragilities|frailties|0-0|0.8181818181818182|Equivalence
[JJ]|obstetrical|obstetric|0-0|0.8181818181818182|Equivalence
[JJ]|practically|virtually|0-0|0.8181818181818182|Equivalence
[JJ]|recommended|recommend|0-0|0.8181818181818182|Equivalence
[NN]|significant|important|0-0|0.8181818181818182|Equivalence
[NNS]|evacuations|evictions|0-0|0.8181818181818182|Equivalence
[NNP]|co-chairmen|co-chairs|0-0|0.8181818181818182|Equivalence
[RB]|personalize|customize|0-0|0.8181818181818182|Equivalence
[VBZ]|transverses|traverses|0-0|0.8181818181818182|Equivalence
[JJ]|eu-financed|eu-funded|0-0|0.8181818181818182|Equivalence
[NN]|manoeuvring|manoeuvre|0-0|0.8181818181818182|Equivalence
[RB]|determining|determine|0-0|0.8181818181818182|Equivalence
[VBD]|re-examined|revisited|0-0|0.8181818181818182|Equivalence
[VBN]|obliterated|destroyed|0-0|0.8181818181818182|Equivalence
[NNS]|co-chairmen|co-chairs|0-0|0.8181818181818182|Equivalence
[JJ]|symmetrical|symmetric|0-0|0.8181818181818182|Equivalence
[NN]|feasibility|viability|0-0|0.8181818181818182|Equivalence
[JJ]|sustainable|sustained|0-0|0.8181818181818182|Equivalence
[JJ]|four-tiered|four-tier|0-0|0.8181818181818182|Equivalence
[JJ]|digitalized|digitized|0-0|0.8181818181818182|Equivalence
[NNS]|contracting|contracts|0-0|0.8181818181818182|Equivalence
[JJ]|humiliating|degrading|0-0|0.8181818181818182|Equivalence
[VB]|systematize|systemize|0-0|0.8181818181818182|Equivalence
[NNS]|particulate|particles|0-0|0.8181818181818182|Equivalence
[NNS]|sanctioning|sanctions|0-0|0.8181818181818182|Equivalence
[VBG]|undermining|hindering|0-0|0.8181818181818182|Equivalence
[JJ]|challenging|difficult|0-0|0.8181818181818182|Equivalence
[JJ]|recognising|recognise|0-0|0.8181818181818182|Equivalence
[NN]|candidature|candidacy|0-0|0.8181818181818182|Equivalence
[JJ]|coordinated|concerted|0-0|0.8181818181818182|Equivalence
[JJ]|pre-eminent|prominent|0-0|0.8181818181818182|Equivalence
[JJ]|configuring|configure|0-0|0.8181818181818182|Equivalence
[JJ]|non-insured|uninsured|0-0|0.8181818181818182|Equivalence
[VB]|pluralistic|pluralist|0-0|0.8181818181818182|Equivalence
[JJ]|by-products|byproduct|0-0|0.8181818181818182|Equivalence
