[NN] ||| transplant ||| transplantation ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBZ] ||| warns ||| informs ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBN] ||| restated ||| re-examined ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| portrays ||| characterizes ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBP] ||| am ||| 'vebeen ||| 0-0 ||| 0.2857142857142857 ||| Independent
[VBZ] ||| informs ||| inspires ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| deepened ||| heightened ||| 0-0 ||| 0.8 ||| Independent
[NN] ||| molting ||| moulting ||| 0-0 ||| 0.875 ||| Equivalence
[VBN] ||| designated ||| description ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| contained ||| conditioned ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| install ||| positioned ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| appointed ||| representative ||| 0-0 ||| 0.6428571428571429 ||| Independent
[VBG] ||| disputing ||| dissenting ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| appreciated ||| underestimated ||| 0-0 ||| 0.7857142857142857 ||| Independent
[JJ] ||| 10-minute ||| ten-minute ||| 0-0 ||| 0.9 ||| OtherRelated
[VBD] ||| deleted ||| destroyed ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| conducts ||| continues ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| verified ||| substantiated ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBN] ||| stablized ||| stabilized ||| 0-0 ||| 0.9 ||| OtherRelated
[VBG] ||| turning ||| operationalizing ||| 0-0 ||| 0.4375 ||| Independent
[RB] ||| establish ||| establishes ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[VBZ] ||| tumbles ||| plummets ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| enacts ||| promulgates ||| 0-0 ||| 0.5454545454545454 ||| OtherRelated
[VBN] ||| translated ||| facilitated ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBZ] ||| compiles ||| comprises ||| 0-0 ||| 0.8888888888888888 ||| Independent
[NN] ||| falluja ||| fallujah ||| 0-0 ||| 0.875 ||| Equivalence
[VBN] ||| evacuated ||| withdrawn ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| pertains ||| encompasses ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| radiated ||| radiation ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[NNS] ||| teachers ||| headmasters ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[VBZ] ||| enforces ||| administers ||| 0-0 ||| 0.7272727272727273 ||| Independent
[NNS] ||| disagreements ||| confrontations ||| 0-0 ||| 0.9285714285714286 ||| ForwardEntailment
[NNS] ||| subunits ||| sub-units ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNS] ||| railways ||| railroads ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[CD] ||| 7:00 ||| 07:00 ||| 0-0 ||| 0.8 ||| ReverseEntailment
[VBN] ||| exposed ||| explained ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| reached ||| agreement ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[JJ] ||| two-earner ||| dual-earner ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBN] ||| admitted ||| accredited ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| regulated ||| stipulated ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| workers ||| workforces ||| 0-0 ||| 0.7 ||| OtherRelated
[VBN] ||| wired ||| hardwired ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBN] ||| located ||| penetrated ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| appraised ||| evaluated ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| creates ||| encourages ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| delineates ||| distinguishes ||| 0-0 ||| 0.7692307692307693 ||| Independent
[NNS] ||| motivations ||| determinations ||| 0-0 ||| 0.7857142857142857 ||| OtherRelated
[NNS] ||| breakthroughs ||| accomplishments ||| 0-0 ||| 0.8666666666666667 ||| OtherRelated
[VBN] ||| augmented ||| improvement ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNS] ||| brooms ||| broomsticks ||| 0-0 ||| 0.5454545454545454 ||| ForwardEntailment
[NNS] ||| differences ||| contradictions ||| 0-0 ||| 0.7857142857142857 ||| Independent
[NNS] ||| supplements ||| supplementaries ||| 0-0 ||| 0.7333333333333333 ||| Independent
[VBZ] ||| restricts ||| decreases ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| curators ||| conservators ||| 0-0 ||| 0.6666666666666666 ||| ForwardEntailment
[NNS] ||| borders ||| borderlines ||| 0-0 ||| 0.6363636363636364 ||| ForwardEntailment
[NNS] ||| border ||| borderlines ||| 0-0 ||| 0.5454545454545454 ||| ForwardEntailment
[VBZ] ||| counts ||| constitutes ||| 0-0 ||| 0.5454545454545454 ||| Independent
[VBZ] ||| encompasses ||| demonstrates ||| 0-0 ||| 0.9166666666666666 ||| Independent
[JJ] ||| dprk-china ||| dprk-chinese ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[NNS] ||| scripts ||| instructions ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBD] ||| applied ||| applications ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBD] ||| recognized ||| discovered ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| protocols ||| instructions ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| explored ||| investigated ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBN] ||| implemented ||| materialised ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| graded ||| regarded ||| 0-0 ||| 0.75 ||| Independent
[VB] ||| adapter ||| adaptor ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| wrote ||| generated ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBZ] ||| prejudges ||| presupposes ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| explains ||| mentions ||| 0-0 ||| 1.0 ||| Independent
[NNPS] ||| commissioners ||| commissionnaires ||| 0-0 ||| 0.8125 ||| Independent
[NNS] ||| cooperators ||| collaborators ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[VBN] ||| recognized ||| incorporated ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| specifies ||| categorizes ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| explores ||| contemplates ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| diplomacy ||| diplomatic ||| 0-0 ||| 0.9 ||| OtherRelated
[NN] ||| folk ||| folklore ||| 0-0 ||| 0.5 ||| ForwardEntailment
[NNS] ||| gulls ||| seagulls ||| 0-0 ||| 0.625 ||| ForwardEntailment
[VBG] ||| rule ||| article ||| 0-0 ||| 0.5714285714285714 ||| Independent
[VBG] ||| rules ||| articles ||| 0-0 ||| 0.625 ||| Independent
[VBZ] ||| rules ||| principles ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| foresees ||| presupposes ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| halted ||| withdrew ||| 0-0 ||| 0.75 ||| Independent
[VBG] ||| rules ||| article ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBN] ||| proposed ||| prescribed ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| dispensed ||| distribute ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| ties ||| relationships ||| 0-0 ||| 0.3076923076923077 ||| Independent
[VBD] ||| dispensed ||| distributed ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| sought ||| strived ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[VBN] ||| sought ||| striven ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[JJ] ||| stimulate ||| stimulating ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NNS] ||| operators ||| operations ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| dedicated ||| reallocated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBG] ||| advancing ||| consolidating ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBN] ||| coherence ||| consistency ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[VBN] ||| defined ||| interpreted ||| 0-0 ||| 0.6363636363636364 ||| Independent
[JJ] ||| consistent ||| compatible ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| statistics ||| investigations ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBZ] ||| provides ||| instructions ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| delivers ||| demonstrates ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| enumerates ||| summarizes ||| 0-0 ||| 1.0 ||| Independent
[NN] ||| encryption ||| cryptographic ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[VBN] ||| transformed ||| incorporated ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBG] ||| responding ||| redressing ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| constraints ||| pre-conditions ||| 0-0 ||| 0.7857142857142857 ||| Independent
[JJ] ||| various ||| different ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[NNS] ||| matters ||| purposes ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| introduces ||| demonstrates ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBD] ||| revealed ||| explained ||| 0-0 ||| 0.8888888888888888 ||| Independent
[NNS] ||| notions ||| implications ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBG] ||| revitalising ||| kick-starting ||| 0-0 ||| 0.9230769230769231 ||| Independent
[VBZ] ||| exposes ||| jeopardises ||| 0-0 ||| 0.6363636363636364 ||| Independent
[NNS] ||| courts ||| procuratorates ||| 0-0 ||| 0.42857142857142855 ||| Independent
[VBN] ||| solved ||| investigated ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| erodes ||| endangers ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| licenses ||| authorises ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| studies ||| evaluates ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| explores ||| illustrates ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| recalls ||| recovers ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| complaints ||| applications ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| observed ||| resolved ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| stipulated ||| delineated ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| handling ||| addressing ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| reaffirmed ||| ascertained ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| celebrations ||| demonstrations ||| 0-0 ||| 0.8571428571428571 ||| Independent
[NN] ||| checkbook ||| chequebook ||| 0-0 ||| 0.9 ||| Equivalence
[NNPS] ||| reviews ||| revisions ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[NNS] ||| ambassadors ||| representatives ||| 0-0 ||| 0.7333333333333333 ||| ReverseEntailment
[NNS] ||| ambassadors ||| representative ||| 0-0 ||| 0.7857142857142857 ||| ReverseEntailment
[VBD] ||| revived ||| restarted ||| 0-0 ||| 0.7777777777777778 ||| Independent
[NNS] ||| staffs ||| personnels ||| 0-0 ||| 0.6 ||| OtherRelated
[NNS] ||| staffs ||| personnel ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBP] ||| info ||| information ||| 0-0 ||| 0.36363636363636365 ||| Equivalence
[VBN] ||| interviewed ||| inventoried ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| lists ||| consists ||| 0-0 ||| 0.625 ||| Independent
[VBZ] ||| shops ||| stores ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBZ] ||| raises ||| summarises ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| reworked ||| reconsidered ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| exert ||| exercised ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBZ] ||| ensures ||| ascertains ||| 0-0 ||| 0.7 ||| OtherRelated
[VBG] ||| reassuring ||| persuading ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| provided ||| disaggregated ||| 0-0 ||| 0.6153846153846154 ||| Independent
[JJ] ||| decent ||| dignified ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBD] ||| estimated ||| predicted ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| estimate ||| predicted ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| eroded ||| jeopardized ||| 0-0 ||| 0.5454545454545454 ||| Independent
[VBZ] ||| complies ||| correlates ||| 0-0 ||| 0.8 ||| Independent
[JJ] ||| same-sex ||| homosexual ||| 0-0 ||| 0.8 ||| Equivalence
[VBG] ||| feeling ||| believing ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| hosting ||| co-hosting ||| 0-0 ||| 0.7 ||| ReverseEntailment
[VBG] ||| suspending ||| interrupting ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NNS] ||| deviations ||| derogations ||| 0-0 ||| 0.9090909090909091 ||| ReverseEntailment
[VBG] ||| transfering ||| translating ||| 0-0 ||| 1.0 ||| Independent
[VB] ||| enforce ||| implement ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[VBN] ||| transformed ||| revolutionised ||| 0-0 ||| 0.7857142857142857 ||| Independent
[VBG] ||| translating ||| transferring ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VB] ||| enforce ||| implementing ||| 0-0 ||| 0.5833333333333334 ||| OtherRelated
[NNPS] ||| settings ||| establishments ||| 0-0 ||| 0.5714285714285714 ||| OtherRelated
[VBN] ||| assigned ||| realigned ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| concluded ||| considered ||| 0-0 ||| 0.9 ||| Independent
[JJ] ||| sino-u.s. ||| china-u.s. ||| 0-0 ||| 0.9 ||| Equivalence
[NNS] ||| belts ||| shelterbelts ||| 0-0 ||| 0.4166666666666667 ||| OtherRelated
[NN] ||| spy ||| spying ||| 0-0 ||| 0.5 ||| Equivalence
[NN] ||| bag ||| handbag ||| 0-0 ||| 0.42857142857142855 ||| ForwardEntailment
[NNS] ||| bags ||| schoolbags ||| 0-0 ||| 0.4 ||| ReverseEntailment
[VBN] ||| lessened ||| lightened ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| argued ||| guaranteed ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| refocused ||| reassessed ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| possible ||| enabling ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| plastids ||| chloroplasts ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[VBN] ||| bolstered ||| exacerbated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNS] ||| digests ||| digestions ||| 0-0 ||| 0.7 ||| ForwardEntailment
[VBN] ||| enhanced ||| exacerbated ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| mentioned ||| acknowledged ||| 0-0 ||| 0.75 ||| Independent
[VBP] ||| involvement ||| participation ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[VBG] ||| engaging ||| participation ||| 0-0 ||| 0.6153846153846154 ||| OtherRelated
[VBD] ||| distributed ||| transmitted ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| implemented ||| instrumented ||| 0-0 ||| 0.9166666666666666 ||| Independent
[NNS] ||| things ||| considerations ||| 0-0 ||| 0.42857142857142855 ||| Independent
[VBZ] ||| considers ||| comprises ||| 0-0 ||| 1.0 ||| Independent
[UH] ||| fuckers ||| wankers ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| notifying ||| certifying ||| 0-0 ||| 0.9 ||| Independent
[NNPS] ||| alliances ||| partnerships ||| 0-0 ||| 0.75 ||| OtherRelated
[JJ] ||| falluja ||| fallujah ||| 0-0 ||| 0.875 ||| ReverseEntailment
[VBG] ||| collating ||| accumulating ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| featured ||| characteristics ||| 0-0 ||| 0.5333333333333333 ||| Equivalence
[JJ] ||| non-infectious ||| non-communicable ||| 0-0 ||| 0.875 ||| OtherRelated
[VBZ] ||| enforces ||| oversees ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| trains ||| maintains ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| had ||| considered ||| 0-0 ||| 0.3 ||| Independent
[FW] ||| ibn ||| bin ||| 0-0 ||| 1.0 ||| Equivalence
[VBZ] ||| retains ||| reintroduces ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBG] ||| rethinking ||| reformulating ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBN] ||| withdrawn ||| relinquished ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| reverted ||| reestablished ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBZ] ||| involves ||| participates ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| nations ||| internationally ||| 0-0 ||| 0.4666666666666667 ||| Independent
[VBN] ||| restarted ||| revitalized ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| outgrown ||| outstripped ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| defended ||| safeguards ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| apportions ||| redistributes ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBG] ||| devising ||| organising ||| 0-0 ||| 0.8 ||| Independent
[VBG] ||| re-arranged ||| reorganizing ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VBN] ||| left ||| travelled ||| 0-0 ||| 0.4444444444444444 ||| OtherRelated
[VBN] ||| derived ||| arrived ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| promotes ||| integrates ||| 0-0 ||| 0.8 ||| Independent
[VBG] ||| teaching ||| educational ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[VBN] ||| checked ||| investigated ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBG] ||| interesting ||| investigating ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBN] ||| left ||| traveled ||| 0-0 ||| 0.5 ||| OtherRelated
[NNS] ||| similarities ||| commonalities ||| 0-0 ||| 0.9230769230769231 ||| ForwardEntailment
[NNS] ||| obstetrics ||| obstetricians ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[VBZ] ||| discloses ||| identifies ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| quality ||| abilities ||| 0-0 ||| 0.7777777777777778 ||| Independent
[NNS] ||| qualities ||| abilities ||| 0-0 ||| 1.0 ||| Independent
[UH] ||| models ||| templates ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBG] ||| rejoining ||| reintegrating ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBZ] ||| tells ||| recalls ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBG] ||| farming ||| agricultural ||| 0-0 ||| 0.5833333333333334 ||| OtherRelated
[VBN] ||| disclosed ||| publicized ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| conducts ||| instructs ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| revised ||| readjusted ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| generated ||| cultivated ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| initiated ||| establishment ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBN] ||| condemned ||| complained ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| compiled ||| computed ||| 0-0 ||| 1.0 ||| Independent
[NN] ||| night ||| evening ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[VBZ] ||| transfers ||| redeployment ||| 0-0 ||| 0.75 ||| OtherRelated
[VBZ] ||| expands ||| furthers ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| facilitated ||| precipitated ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBZ] ||| includes ||| underlies ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| harmed ||| undermined ||| 0-0 ||| 0.6 ||| OtherRelated
[VBG] ||| withdrawing ||| terminating ||| 0-0 ||| 1.0 ||| OtherRelated
[VBN] ||| construed ||| comprehensible ||| 0-0 ||| 0.6428571428571429 ||| Independent
[VBN] ||| speak ||| talked ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| spoken ||| talked ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| talk ||| spoken ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBG] ||| terminating ||| withdrawing ||| 0-0 ||| 1.0 ||| OtherRelated
[VBG] ||| using ||| recourse ||| 0-0 ||| 0.625 ||| Independent
[VBN] ||| speak ||| talking ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBN] ||| spoken ||| talking ||| 0-0 ||| 0.8571428571428571 ||| Independent
[NNPS] ||| matters ||| questions ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| refund ||| reimbursed ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| refunded ||| reimbursed ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| incited ||| facilitated ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBN] ||| combined ||| contributed ||| 0-0 ||| 0.7272727272727273 ||| Independent
[NNPS] ||| africans ||| africaines ||| 0-0 ||| 0.8 ||| Independent
[JJ] ||| regrettable ||| unfortunate ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| info ||| information ||| 0-0 ||| 0.36363636363636365 ||| Equivalence
[VBD] ||| detail ||| elaborated ||| 0-0 ||| 0.6 ||| Independent
[VBD] ||| detailed ||| elaborated ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| details ||| elaborated ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| toughened ||| heightened ||| 0-0 ||| 0.9 ||| Independent
[JJ] ||| pre-screened ||| pre-qualified ||| 0-0 ||| 0.9230769230769231 ||| OtherRelated
[VBZ] ||| employs ||| utilizes ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| employs ||| utilize ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| supported ||| corroborated ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| advised ||| addressed ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| represented ||| implemented ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| recognises ||| reinforces ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| regaining ||| re-instate ||| 0-0 ||| 0.9 ||| Independent
[VBD] ||| combined ||| convened ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| reflected ||| demonstrated ||| 0-0 ||| 0.75 ||| Independent
[VBZ] ||| provokes ||| encourages ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| altered ||| restructured ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBN] ||| relaxed ||| liberalized ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBG] ||| le ||| leaving ||| 0-0 ||| 0.2857142857142857 ||| Independent
[VBZ] ||| identifies ||| illuminates ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| assigned ||| integrated ||| 0-0 ||| 0.8 ||| Independent
[NNS] ||| militants ||| militiamen ||| 0-0 ||| 0.9 ||| OtherRelated
[NNS] ||| councils ||| commissioners ||| 0-0 ||| 0.6153846153846154 ||| Independent
[NNS] ||| militant ||| militiamen ||| 0-0 ||| 0.8 ||| OtherRelated
[VBN] ||| caused ||| aroused ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NN] ||| squabble ||| squabbling ||| 0-0 ||| 0.8 ||| Equivalence
[VBD] ||| sa ||| said ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| lives ||| thrives ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBG] ||| lighting ||| enlightening ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[NNS] ||| predictions ||| calculations ||| 0-0 ||| 0.9166666666666666 ||| Independent
[RB] ||| remove ||| eliminate ||| 0-0 ||| 0.6666666666666666 ||| Independent
